Time,Code,Value
2020-04-27T18:06:21.920229,57,4
2020-04-27T18:06:21.920229,53,19
2020-04-27T18:06:21.956499,57,-1
2020-04-27T18:06:21.982720,57,5
2020-04-27T18:06:21.982720,54,215
2020-04-27T18:06:22.008938,57,-1
2020-04-27T18:06:22.205096,57,6
2020-04-27T18:06:22.205096,53,18
2020-04-27T18:06:22.205096,54,217
2020-04-27T18:06:22.230429,57,-1
2020-04-27T18:06:22.289052,57,7
2020-04-27T18:06:22.289052,53,19
2020-04-27T18:06:22.315212,57,-1
2020-04-27T18:06:22.390024,57,8
2020-04-27T18:06:22.416181,57,-1
2020-04-27T18:06:22.458545,57,9
2020-04-27T18:06:22.484721,57,-1
2020-04-27T18:06:22.930084,57,10
2020-04-27T18:06:22.955707,57,-1
2020-04-27T18:06:23.183091,57,11
2020-04-27T18:06:23.183091,53,20
2020-04-27T18:06:23.183091,54,216
2020-04-27T18:06:23.209201,57,-1
2020-04-27T18:06:23.638894,57,12
2020-04-27T18:06:23.638894,53,21
2020-04-27T18:06:23.638894,54,214
2020-04-27T18:06:23.664881,57,-1
2020-04-27T18:06:23.844132,57,13
2020-04-27T18:06:23.844132,53,22
2020-04-27T18:06:23.870336,57,-1
2020-04-28T03:57:21.493658,57,14
2020-04-28T03:57:21.493658,53,6
2020-04-28T03:57:21.493658,54,210
2020-04-28T03:57:21.510275,54,211
2020-04-28T03:57:21.519272,54,212
2020-04-28T03:57:21.528384,54,214
2020-04-28T03:57:21.546415,54,215
2020-04-28T03:57:21.555488,54,216
2020-04-28T03:57:21.564483,54,217
2020-04-28T03:57:21.582748,54,218
2020-04-28T03:57:21.591813,54,219
2020-04-28T03:57:21.611062,54,220
2020-04-28T03:57:21.646595,54,221
2020-04-28T03:57:21.856146,54,220
2020-04-28T03:57:21.891726,54,219
2020-04-28T03:57:22.056042,54,220
2020-04-28T03:57:22.155581,54,221
2020-04-28T03:57:22.538143,54,220
2020-04-28T03:57:22.646659,54,221
2020-04-28T03:57:22.746852,54,220
2020-04-28T03:57:22.773013,54,219
2020-04-28T03:57:22.873637,54,220
2020-04-28T03:57:22.900421,54,221
2020-04-28T03:57:23.218628,54,220
2020-04-28T03:57:23.355073,54,221
2020-04-28T03:57:23.446197,54,220
2020-04-28T03:57:23.519138,54,221
2020-04-28T03:57:23.709192,54,220
2020-04-28T03:57:23.782097,54,221
2020-04-28T03:57:24.081738,54,220
2020-04-28T03:57:24.154665,54,221
2020-04-28T03:57:24.190904,54,220
2020-04-28T03:57:24.281922,54,221
2020-04-28T03:57:24.382071,54,220
2020-04-28T03:57:24.436443,54,221
2020-04-28T03:57:24.672432,54,220
2020-04-28T03:57:24.754200,54,221
2020-04-28T03:57:24.826926,54,220
2020-04-28T03:57:24.881251,54,221
2020-04-28T03:57:24.926891,54,220
2020-04-28T03:57:25.090430,54,221
2020-04-28T03:57:25.344435,54,220
2020-04-28T03:57:25.380314,54,219
2020-04-28T03:57:25.507805,54,220
2020-04-28T03:57:25.662385,54,219
2020-04-28T03:57:25.726531,54,220
2020-04-28T03:57:25.844391,54,221
2020-04-28T03:57:25.898815,54,220
2020-04-28T03:57:25.906958,54,218
2020-04-28T03:57:25.934206,54,219
2020-04-28T03:57:25.952372,54,220
2020-04-28T03:57:25.979659,54,221
2020-04-28T03:57:26.307732,54,220
2020-04-28T03:57:26.479906,54,221
2020-04-28T03:57:26.961598,54,220
2020-04-28T03:57:27.034326,54,219
2020-04-28T03:57:27.079266,54,220
2020-04-28T03:57:27.105981,54,221
2020-04-28T03:57:27.606888,54,220
2020-04-28T03:57:27.660993,54,221
2020-04-28T03:57:27.706445,54,220
2020-04-28T03:57:27.761124,54,221
2020-04-28T03:57:27.815965,54,220
2020-04-28T03:57:27.987840,54,221
2020-04-28T03:57:28.060667,54,220
2020-04-28T03:57:28.242465,54,221
2020-04-28T03:57:28.442585,54,220
2020-04-28T03:57:28.533491,54,219
2020-04-28T03:57:28.578371,54,220
2020-04-28T03:57:28.660575,54,221
2020-04-28T03:57:28.914863,54,220
2020-04-28T03:57:28.969375,54,221
2020-04-28T03:57:29.060185,54,220
2020-04-28T03:57:29.095464,54,219
2020-04-28T03:57:29.196272,54,220
2020-04-28T03:57:29.231833,54,221
2020-04-28T03:57:29.432432,54,220
2020-04-28T03:57:29.467970,54,219
2020-04-28T03:57:29.632330,54,220
2020-04-28T03:57:29.658569,54,221
2020-04-28T03:57:29.713617,54,220
2020-04-28T03:57:29.795783,54,221
2020-04-28T03:57:30.086480,54,220
2020-04-28T03:57:30.186541,54,219
2020-04-28T03:57:30.249874,54,220
2020-04-28T03:57:30.359068,54,221
2020-04-28T03:57:30.858512,54,220
2020-04-28T03:57:30.949328,54,221
2020-04-28T03:57:31.884889,54,220
2020-04-28T03:57:31.938197,54,221
2020-04-28T03:57:32.148151,54,220
2020-04-28T03:57:32.230050,54,221
2020-04-28T03:57:32.684493,54,220
2020-04-28T03:57:32.719633,54,219
2020-04-28T03:57:32.783972,54,220
2020-04-28T03:57:32.810205,54,221
2020-04-28T03:57:35.200452,54,220
2020-04-28T03:57:35.254623,54,221
2020-04-28T03:57:35.763310,54,220
2020-04-28T03:57:35.826845,54,221
2020-04-28T03:57:35.853177,54,220
2020-04-28T03:57:35.889481,54,219
2020-04-28T03:57:35.963237,54,220
2020-04-28T03:57:35.989381,54,221
2020-04-28T03:57:36.562597,54,220
2020-04-28T03:57:36.662416,54,221
2020-04-28T03:57:36.853303,54,220
2020-04-28T03:57:36.888732,54,219
2020-04-28T03:57:37.116879,54,220
2020-04-28T03:57:37.143011,54,221
2020-04-28T03:57:37.198712,54,220
2020-04-28T03:57:37.307613,54,221
2020-04-28T03:57:37.407529,54,220
2020-04-28T03:57:37.598344,54,219
2020-04-28T03:57:38.061176,54,220
2020-04-28T03:57:38.152330,54,219
2020-04-28T03:57:38.442899,54,220
2020-04-28T03:57:38.697197,54,221
2020-04-28T03:57:38.806426,54,220
2020-04-28T03:57:38.906310,54,219
2020-04-28T03:57:39.541903,54,220
2020-04-28T03:57:39.623787,54,219
2020-04-28T03:57:39.895833,54,220
2020-04-28T03:57:39.931676,54,221
2020-04-28T03:57:40.069016,54,220
2020-04-28T03:57:40.268832,54,219
2020-04-28T03:57:40.504986,54,220
2020-04-28T03:57:40.577709,54,219
2020-04-28T03:57:40.877468,54,220
2020-04-28T03:57:40.903581,54,221
2020-04-28T03:57:41.050041,54,220
2020-04-28T03:57:41.085237,54,219
2020-04-28T03:57:41.240610,54,220
2020-04-28T03:57:41.276055,54,221
2020-04-28T03:57:41.386143,54,220
2020-04-28T03:57:41.458810,54,219
2020-04-28T03:57:41.595086,54,220
2020-04-28T03:57:41.695028,54,219
2020-04-28T03:57:41.749353,54,220
2020-04-28T03:57:41.775626,54,221
2020-04-28T03:57:41.802894,54,220
2020-04-28T03:57:41.839193,54,219
2020-04-28T03:57:41.976592,54,220
2020-04-28T03:57:42.130748,54,221
2020-04-28T03:57:42.312342,54,220
2020-04-28T03:57:42.567016,54,221
2020-04-28T03:57:42.857594,54,220
2020-04-28T03:57:42.930191,54,221
2020-04-28T03:57:42.984909,54,220
2020-04-28T03:57:43.020960,54,219
2020-04-28T03:57:43.047337,54,220
2020-04-28T03:57:43.083655,54,221
2020-04-28T03:57:43.211686,54,220
2020-04-28T03:57:43.247173,54,219
2020-04-28T03:57:43.438879,54,220
2020-04-28T03:57:43.493410,54,219
2020-04-28T03:57:43.666114,54,220
2020-04-28T03:57:43.701429,54,221
2020-04-28T03:57:43.875234,54,220
2020-04-28T03:57:43.910541,54,219
2020-04-28T03:57:44.056730,54,220
2020-04-28T03:57:44.247473,54,219
2020-04-28T03:57:44.574360,54,220
2020-04-28T03:57:44.600711,54,221
2020-04-28T03:57:44.646150,54,220
2020-04-28T03:57:44.710684,54,219
2020-04-28T03:57:44.801042,54,220
2020-04-28T03:57:45.028661,54,219
2020-04-28T03:57:45.101101,54,220
2020-04-28T03:57:45.127540,54,221
2020-04-28T03:57:45.191807,54,220
2020-04-28T03:57:45.227946,54,219
2020-04-28T03:57:45.373821,54,220
2020-04-28T03:57:45.399996,54,221
2020-04-28T03:57:45.728062,54,220
2020-04-28T03:57:45.882139,54,221
2020-04-28T03:57:45.982131,54,220
2020-04-28T03:57:46.036787,54,221
2020-04-28T03:57:46.172917,54,220
2020-04-28T03:57:46.208462,54,219
2020-04-28T03:57:46.418401,54,220
2020-04-28T03:57:46.490697,54,219
2020-04-28T03:57:46.599906,54,220
2020-04-28T03:57:46.845049,54,219
2020-04-28T03:57:47.027033,54,220
2020-04-28T03:57:47.335730,54,219
2020-04-28T03:57:47.343798,54,217
2020-04-28T03:57:47.352905,53,5
2020-04-28T03:57:47.352905,54,216
2020-04-28T03:57:47.417719,54,218
2020-04-28T03:57:47.434750,54,219
2020-04-28T03:57:47.480207,54,220
2020-04-28T03:57:47.580825,54,219
2020-04-28T03:57:47.962444,54,220
2020-04-28T03:57:47.988916,54,221
2020-04-28T03:57:48.053501,54,220
2020-04-28T03:57:48.089442,54,219
2020-04-28T03:57:48.217023,54,220
2020-04-28T03:57:48.298777,54,219
2020-04-28T03:57:48.371256,54,220
2020-04-28T03:57:48.444076,54,219
2020-04-28T03:57:48.570640,54,220
2020-04-28T03:57:48.662085,54,219
2020-04-28T03:57:49.207112,54,220
2020-04-28T03:57:49.279292,54,219
2020-04-28T03:57:49.706525,54,220
2020-04-28T03:57:49.770117,54,219
2020-04-28T03:57:50.051414,54,220
2020-04-28T03:57:50.078192,54,221
2020-04-28T03:57:50.251525,54,220
2020-04-28T03:57:50.287026,54,219
2020-04-28T03:57:50.569475,54,220
2020-04-28T03:57:50.669628,54,219
2020-04-28T03:57:50.851012,54,220
2020-04-28T03:57:50.886539,54,221
2020-04-28T03:57:51.123357,54,220
2020-04-28T03:57:51.150033,54,219
2020-04-28T03:57:51.287269,54,220
2020-04-28T03:57:51.378089,54,219
2020-04-28T03:57:51.559495,54,220
2020-04-28T03:57:51.586138,54,221
2020-04-28T03:57:51.750150,54,220
2020-04-28T03:57:51.785883,54,219
2020-04-28T03:57:51.813087,54,220
2020-04-28T03:57:51.950121,54,221
2020-04-28T03:57:52.013036,54,220
2020-04-28T03:57:52.258995,54,221
2020-04-28T03:57:52.294569,54,220
2020-04-28T03:57:52.321741,54,219
2020-04-28T03:57:52.431753,54,220
2020-04-28T03:57:52.468114,54,221
2020-04-28T03:57:52.503594,54,220
2020-04-28T03:57:52.576933,54,221
2020-04-28T03:57:52.849476,54,220
2020-04-28T03:57:52.884965,54,219
2020-04-28T03:57:52.940467,54,220
2020-04-28T03:57:52.966678,54,221
2020-04-28T03:57:53.049489,54,220
2020-04-28T03:57:53.121899,54,219
2020-04-28T03:57:53.639726,54,220
2020-04-28T03:57:53.739417,54,218
2020-04-28T03:57:53.747688,54,216
2020-04-28T03:57:53.756738,54,215
2020-04-28T03:57:53.765829,54,214
2020-04-28T03:57:53.784070,54,213
2020-04-28T03:57:53.802163,54,212
2020-04-28T03:57:53.820498,54,213
2020-04-28T03:57:53.829489,54,215
2020-04-28T03:57:53.838490,54,216
2020-04-28T03:57:53.847615,54,218
2020-04-28T03:57:53.930145,54,219
2020-04-28T03:57:53.956588,54,217
2020-04-28T03:57:53.966468,54,215
2020-04-28T03:57:53.975825,54,214
2020-04-28T03:57:54.011402,54,215
2020-04-28T03:57:54.029478,54,216
2020-04-28T03:57:54.047588,54,217
2020-04-28T03:57:54.074711,54,218
2020-04-28T03:57:54.083786,54,219
2020-04-28T03:57:54.120115,54,220
2020-04-28T03:57:54.147382,54,221
2020-04-28T03:57:54.202802,54,220
2020-04-28T03:57:54.402789,54,219
2020-04-28T03:57:54.793336,54,217
2020-04-28T03:57:54.801465,54,216
2020-04-28T03:57:54.810568,54,215
2020-04-28T03:57:54.819604,54,214
2020-04-28T03:57:54.847011,54,215
2020-04-28T03:57:54.856074,54,216
2020-04-28T03:57:54.892474,54,217
2020-04-28T03:57:55.101942,54,218
2020-04-28T03:57:55.110329,54,219
2020-04-28T03:57:55.155671,54,220
2020-04-28T03:57:55.238654,54,219
2020-04-28T03:57:55.638188,54,220
2020-04-28T03:57:55.646271,54,219
2020-04-28T03:57:55.655322,54,217
2020-04-28T03:57:55.700725,54,218
2020-04-28T03:57:55.718856,54,219
2020-04-28T03:57:56.055837,54,220
2020-04-28T03:57:56.100892,54,219
2020-04-28T03:57:56.110465,54,217
2020-04-28T03:57:56.118598,54,216
2020-04-28T03:57:56.127682,54,215
2020-04-28T03:57:56.136731,54,214
2020-04-28T03:57:56.145853,54,213
2020-04-28T03:57:56.164049,54,212
2020-04-28T03:57:56.200560,54,213
2020-04-28T03:57:56.209433,54,215
2020-04-28T03:57:56.218696,54,216
2020-04-28T03:57:56.255060,54,217
2020-04-28T03:57:56.328573,54,218
2020-04-28T03:57:56.336777,54,219
2020-04-28T03:57:56.354747,54,220
2020-04-28T03:57:56.473942,54,219
2020-04-28T03:57:56.528239,54,220
2020-04-28T03:57:56.673664,54,221
2020-04-28T03:57:56.791852,54,220
2020-04-28T03:57:56.827432,54,219
2020-04-28T03:57:56.982636,54,220
2020-04-28T03:57:57.100563,54,219
2020-04-28T03:57:57.155147,54,217
2020-04-28T03:57:57.163315,54,216
2020-04-28T03:57:57.172365,54,215
2020-04-28T03:57:57.181410,54,214
2020-04-28T03:57:57.199581,54,213
2020-04-28T03:57:57.208871,54,214
2020-04-28T03:57:57.217964,54,216
2020-04-28T03:57:57.227061,54,217
2020-04-28T03:57:57.236109,54,218
2020-04-28T03:57:57.245257,54,219
2020-04-28T03:57:57.263416,54,220
2020-04-28T03:57:57.299722,54,221
2020-04-28T03:57:57.809478,54,220
2020-04-28T03:57:57.844858,54,219
2020-04-28T03:57:57.900129,54,217
2020-04-28T03:57:57.908179,54,216
2020-04-28T03:57:57.917250,54,215
2020-04-28T03:57:57.926301,54,214
2020-04-28T03:57:57.944884,54,213
2020-04-28T03:57:57.953831,54,214
2020-04-28T03:57:57.962627,54,216
2020-04-28T03:57:57.971775,54,217
2020-04-28T03:57:57.980844,54,218
2020-04-28T03:57:57.998995,54,216
2020-04-28T03:57:58.017188,54,217
2020-04-28T03:57:58.026280,54,218
2020-04-28T03:57:58.036421,54,219
2020-04-28T03:57:58.053506,54,217
2020-04-28T03:57:58.062583,54,216
2020-04-28T03:57:58.071681,54,215
2020-04-28T03:57:58.090730,54,216
2020-04-28T03:57:58.098870,54,217
2020-04-28T03:57:58.107946,54,218
2020-04-28T03:57:58.126230,54,219
2020-04-28T03:57:58.144309,54,220
2020-04-28T03:57:58.153366,54,219
2020-04-28T03:57:58.162571,54,217
2020-04-28T03:57:58.171521,54,216
2020-04-28T03:57:58.180581,54,215
2020-04-28T03:57:58.189708,54,214
2020-04-28T03:57:58.216938,54,216
2020-04-28T03:57:58.226332,54,217
2020-04-28T03:57:58.235111,54,218
2020-04-28T03:57:58.244441,54,219
2020-04-28T03:57:58.262586,54,220
2020-04-28T03:57:58.298681,54,218
2020-04-28T03:57:58.307798,54,216
2020-04-28T03:57:58.316834,54,215
2020-04-28T03:57:58.326016,54,214
2020-04-28T03:57:58.344161,54,213
2020-04-28T03:57:58.380482,54,212
2020-04-28T03:57:58.398790,54,213
2020-04-28T03:57:58.407914,54,215
2020-04-28T03:57:58.416959,54,217
2020-04-28T03:57:58.426083,54,218
2020-04-28T03:57:58.462379,54,219
2020-04-28T03:57:58.480600,54,220
2020-04-28T03:57:58.599633,54,218
2020-04-28T03:57:58.607561,54,216
2020-04-28T03:57:58.616632,54,215
2020-04-28T03:57:58.625720,54,214
2020-04-28T03:57:58.653159,54,216
2020-04-28T03:57:58.662390,54,217
2020-04-28T03:57:58.671338,54,218
2020-04-28T03:57:58.680569,54,219
2020-04-28T03:57:58.698597,54,220
2020-04-28T03:57:58.725811,54,221
2020-04-28T03:57:58.734726,54,220
2020-04-28T03:57:58.743897,54,218
2020-04-28T03:57:58.789407,54,219
2020-04-28T03:57:58.798482,54,220
2020-04-28T03:57:58.953812,54,219
2020-04-28T03:57:58.980122,54,220
2020-04-28T03:57:59.016367,54,218
2020-04-28T03:57:59.026211,54,216
2020-04-28T03:57:59.034629,54,215
2020-04-28T03:57:59.043692,54,214
2020-04-28T03:57:59.071072,54,216
2020-04-28T03:57:59.080171,54,217
2020-04-28T03:57:59.089255,54,218
2020-04-28T03:57:59.098293,54,219
2020-04-28T03:57:59.116487,54,220
2020-04-28T03:57:59.143557,54,221
2020-04-28T03:57:59.226432,54,220
2020-04-28T03:57:59.299303,54,219
2020-04-28T03:57:59.344103,54,220
2020-04-28T03:57:59.361693,54,219
2020-04-28T03:57:59.370713,54,218
2020-04-28T03:57:59.379765,54,216
2020-04-28T03:57:59.389990,54,215
2020-04-28T03:57:59.397919,54,214
2020-04-28T03:57:59.416061,54,213
2020-04-28T03:57:59.434468,54,214
2020-04-28T03:57:59.443596,54,215
2020-04-28T03:57:59.461971,54,216
2020-04-28T03:57:59.497854,54,218
2020-04-28T03:57:59.515998,54,219
2020-04-28T03:57:59.534182,54,217
2020-04-28T03:57:59.543263,54,216
2020-04-28T03:57:59.552377,54,215
2020-04-28T03:57:59.561679,54,214
2020-04-28T03:57:59.579644,54,213
2020-04-28T03:57:59.615932,54,214
2020-04-28T03:57:59.625143,54,216
2020-04-28T03:57:59.634173,54,217
2020-04-28T03:57:59.652275,54,216
2020-04-28T03:57:59.670591,54,217
2020-04-28T03:57:59.679755,54,218
2020-04-28T03:57:59.688649,54,219
2020-04-28T03:57:59.707015,54,220
2020-04-28T03:57:59.734244,54,221
2020-04-28T03:58:00.007899,54,220
2020-04-28T03:58:00.015734,54,218
2020-04-28T03:58:00.043066,54,219
2020-04-28T03:58:00.061564,54,220
2020-04-28T03:58:00.088507,54,221
2020-04-28T03:58:00.443294,54,220
2020-04-28T03:58:00.498435,54,221
2020-04-28T03:58:00.670526,54,220
2020-04-28T03:58:00.678877,54,218
2020-04-28T03:58:00.687875,54,216
2020-04-28T03:58:00.706025,54,217
2020-04-28T03:58:00.724131,54,218
2020-04-28T03:58:00.779155,54,219
2020-04-28T03:58:00.797099,54,220
2020-04-28T03:58:00.833249,54,221
2020-04-28T03:58:00.851374,54,220
2020-04-28T03:58:00.906097,54,221
2020-04-28T03:58:00.942270,54,220
2020-04-28T03:58:00.996759,54,221
2020-04-28T03:58:01.088836,54,220
2020-04-28T03:58:01.152030,54,219
2020-04-28T03:58:01.160394,54,217
2020-04-28T03:58:01.169249,54,216
2020-04-28T03:58:01.187675,54,217
2020-04-28T03:58:01.196680,54,218
2020-04-28T03:58:01.205761,54,219
2020-04-28T03:58:01.233850,54,220
2020-04-28T03:58:01.269352,54,221
2020-04-28T03:58:01.424616,54,220
2020-04-28T03:58:01.515581,54,218
2020-04-28T03:58:01.541804,54,219
2020-04-28T03:58:01.560668,54,220
2020-04-28T03:58:01.587243,54,221
2020-04-28T03:58:01.614535,54,220
2020-04-28T03:58:01.678206,54,219
2020-04-28T03:58:01.705220,54,220
2020-04-28T03:58:01.715218,54,219
2020-04-28T03:58:01.724424,54,217
2020-04-28T03:58:01.732489,54,216
2020-04-28T03:58:01.787191,54,217
2020-04-28T03:58:01.796073,54,218
2020-04-28T03:58:01.814221,54,219
2020-04-28T03:58:01.860155,54,220
2020-04-28T03:58:01.942420,54,221
2020-04-28T03:58:02.051347,54,220
2020-04-28T03:58:02.086897,54,219
2020-04-28T03:58:02.113997,54,220
2020-04-28T03:58:02.197007,54,219
2020-04-28T03:58:02.287794,54,220
2020-04-28T03:58:02.314023,54,221
2020-04-28T03:58:02.341268,54,220
2020-04-28T03:58:02.395794,54,221
2020-04-28T03:58:02.459988,54,220
2020-04-28T03:58:02.468263,54,218
2020-04-28T03:58:02.477365,54,216
2020-04-28T03:58:02.486386,54,215
2020-04-28T03:58:02.532014,54,217
2020-04-28T03:58:02.541135,54,218
2020-04-28T03:58:02.550989,54,219
2020-04-28T03:58:02.568151,54,220
2020-04-28T03:58:02.577273,54,219
2020-04-28T03:58:02.586301,54,217
2020-04-28T03:58:02.595431,54,216
2020-04-28T03:58:02.605597,54,215
2020-04-28T03:58:02.613554,54,214
2020-04-28T03:58:02.631644,54,213
2020-04-28T03:58:02.659113,54,214
2020-04-28T03:58:02.677716,54,215
2020-04-28T03:58:02.686332,54,216
2020-04-28T03:58:02.695543,54,217
2020-04-28T03:58:02.704561,54,218
2020-04-28T03:58:02.713671,54,219
2020-04-28T03:58:02.731760,54,220
2020-04-28T03:58:02.768127,54,221
2020-04-28T03:58:02.814292,54,220
2020-04-28T03:58:02.822469,54,218
2020-04-28T03:58:03.004755,54,219
2020-04-28T03:58:03.040634,54,220
2020-04-28T03:58:03.123345,54,219
2020-04-28T03:58:03.422485,54,220
2020-04-28T03:58:03.431036,54,219
2020-04-28T03:58:03.440154,54,217
2020-04-28T03:58:03.449224,54,216
2020-04-28T03:58:03.503874,54,217
2020-04-28T03:58:03.521990,54,218
2020-04-28T03:58:03.530906,54,219
2020-04-28T03:58:03.549087,54,220
2020-04-28T03:58:03.558154,54,219
2020-04-28T03:58:03.567241,54,217
2020-04-28T03:58:03.585578,54,218
2020-04-28T03:58:03.594806,54,219
2020-04-28T03:58:03.867806,54,220
2020-04-28T03:58:03.958976,54,221
2020-04-28T03:58:03.975958,54,220
2020-04-28T03:58:03.985070,54,218
2020-04-28T03:58:03.994352,54,216
2020-04-28T03:58:04.003253,54,215
2020-04-28T03:58:04.030696,54,216
2020-04-28T03:58:04.039757,54,218
2020-04-28T03:58:04.058422,54,219
2020-04-28T03:58:04.067026,54,220
2020-04-28T03:58:04.149969,54,219
2020-04-28T03:58:05.067127,54,217
2020-04-28T03:58:05.075246,54,216
2020-04-28T03:58:05.102628,54,217
2020-04-28T03:58:05.167034,54,218
2020-04-28T03:58:05.175111,54,219
2020-04-28T03:58:05.348689,54,220
2020-04-28T03:58:05.356703,54,219
2020-04-28T03:58:05.365782,54,218
2020-04-28T03:58:05.402145,54,219
2020-04-28T03:58:05.420215,54,220
2020-04-28T03:58:05.429390,54,219
2020-04-28T03:58:05.438387,54,218
2020-04-28T03:58:05.447518,54,216
2020-04-28T03:58:05.483853,54,217
2020-04-28T03:58:05.539516,54,218
2020-04-28T03:58:05.547422,54,219
2020-04-28T03:58:05.757456,54,220
2020-04-28T03:58:05.839153,54,219
2020-04-28T03:58:05.920968,54,220
2020-04-28T03:58:05.975553,54,219
2020-04-28T03:58:06.147953,54,220
2020-04-28T03:58:06.156044,54,219
2020-04-28T03:58:06.165144,54,217
2020-04-28T03:58:06.174296,54,216
2020-04-28T03:58:06.183403,54,215
2020-04-28T03:58:06.192455,54,214
2020-04-28T03:58:06.229716,54,215
2020-04-28T03:58:06.247067,54,216
2020-04-28T03:58:06.265213,54,217
2020-04-28T03:58:06.274361,54,218
2020-04-28T03:58:06.283397,54,219
2020-04-28T03:58:06.729451,54,220
2020-04-28T03:58:06.737447,54,219
2020-04-28T03:58:06.883811,54,220
2020-04-28T03:58:06.891778,54,219
2020-04-28T03:58:06.900935,54,217
2020-04-28T03:58:06.928331,54,218
2020-04-28T03:58:06.937221,54,219
2020-04-28T03:58:06.955357,54,217
2020-04-28T03:58:06.992203,54,218
2020-04-28T03:58:07.000818,54,219
2020-04-28T03:58:07.028333,54,217
2020-04-28T03:58:07.037115,54,216
2020-04-28T03:58:07.101872,54,217
2020-04-28T03:58:07.183502,54,218
2020-04-28T03:58:07.191570,54,219
2020-04-28T03:58:07.337741,54,220
2020-04-28T03:58:07.419785,54,219
2020-04-28T03:58:07.427866,54,217
2020-04-28T03:58:07.436832,54,216
2020-04-28T03:58:07.446028,54,215
2020-04-28T03:58:07.454956,54,214
2020-04-28T03:58:07.473162,54,213
2020-04-28T03:58:07.509650,54,214
2020-04-28T03:58:07.528149,54,215
2020-04-28T03:58:07.536899,54,216
2020-04-28T03:58:07.573268,54,217
2020-04-28T03:58:07.591499,54,218
2020-04-28T03:58:07.710440,54,219
2020-04-28T03:58:07.727588,54,220
2020-04-28T03:58:07.764019,54,221
2020-04-28T03:58:07.855986,54,220
2020-04-28T03:58:07.892347,54,219
2020-04-28T03:58:08.010226,54,220
2020-04-28T03:58:08.018169,54,219
2020-04-28T03:58:08.027349,54,218
2020-04-28T03:58:08.063576,54,219
2020-04-28T03:58:08.091729,54,220
2020-04-28T03:58:08.108931,54,219
2020-04-28T03:58:08.118042,54,218
2020-04-28T03:58:08.164605,54,219
2020-04-28T03:58:08.181638,54,220
2020-04-28T03:58:08.190738,54,219
2020-04-28T03:58:08.200650,54,217
2020-04-28T03:58:08.227117,54,218
2020-04-28T03:58:08.236134,54,219
2020-04-28T03:58:08.254359,54,217
2020-04-28T03:58:08.263445,54,216
2020-04-28T03:58:08.272560,54,215
2020-04-28T03:58:08.281590,54,214
2020-04-28T03:58:08.309767,54,216
2020-04-28T03:58:08.317928,54,217
2020-04-28T03:58:08.327062,54,218
2020-04-28T03:58:08.345327,54,217
2020-04-28T03:58:08.354242,54,215
2020-04-28T03:58:08.381506,54,216
2020-04-28T03:58:08.399852,54,217
2020-04-28T03:58:08.426979,54,218
2020-04-28T03:58:08.463303,54,219
2020-04-28T03:58:08.472380,54,220
2020-04-28T03:58:08.564506,54,219
2020-04-28T03:58:08.709005,54,217
2020-04-28T03:58:08.717655,54,216
2020-04-28T03:58:08.726757,54,215
2020-04-28T03:58:08.735788,54,214
2020-04-28T03:58:08.754984,54,213
2020-04-28T03:58:08.790987,54,212
2020-04-28T03:58:08.799507,54,213
2020-04-28T03:58:08.808418,54,215
2020-04-28T03:58:08.817502,54,217
2020-04-28T03:58:08.827093,54,218
2020-04-28T03:58:08.835811,54,219
2020-04-28T03:58:08.871979,54,220
2020-04-28T03:58:08.899263,54,218
2020-04-28T03:58:08.908335,54,216
2020-04-28T03:58:08.917404,54,215
2020-04-28T03:58:08.927067,54,214
2020-04-28T03:58:08.944795,54,213
2020-04-28T03:58:08.963065,54,214
2020-04-28T03:58:08.971950,54,215
2020-04-28T03:58:08.981001,54,217
2020-04-28T03:58:08.990320,54,218
2020-04-28T03:58:08.999211,54,219
2020-04-28T03:58:09.218440,54,220
2020-04-28T03:58:09.244792,54,221
2020-04-28T03:58:09.280735,54,220
2020-04-28T03:58:09.290324,54,218
2020-04-28T03:58:09.298941,54,217
2020-04-28T03:58:09.308068,54,215
2020-04-28T03:58:09.326274,54,214
2020-04-28T03:58:09.335253,54,213
2020-04-28T03:58:09.371681,54,212
2020-04-28T03:58:09.398962,54,214
2020-04-28T03:58:09.408048,54,216
2020-04-28T03:58:09.417115,54,217
2020-04-28T03:58:09.471589,54,218
2020-04-28T03:58:09.526838,54,219
2020-04-28T03:58:09.544337,54,220
2020-04-28T03:58:09.553406,54,219
2020-04-28T03:58:09.562478,54,218
2020-04-28T03:58:09.571528,54,216
2020-04-28T03:58:09.589702,54,217
2020-04-28T03:58:09.608067,54,218
2020-04-28T03:58:09.617155,54,219
2020-04-28T03:58:09.635304,54,220
2020-04-28T03:58:09.708388,54,218
2020-04-28T03:58:09.716872,54,216
2020-04-28T03:58:09.725944,54,215
2020-04-28T03:58:09.735012,54,214
2020-04-28T03:58:09.753195,54,213
2020-04-28T03:58:09.789517,54,212
2020-04-28T03:58:09.881457,54,213
2020-04-28T03:58:09.889700,54,214
2020-04-28T03:58:09.898732,54,215
2020-04-28T03:58:09.907621,54,216
2020-04-28T03:58:09.916744,54,218
2020-04-28T03:58:09.943975,54,217
2020-04-28T03:58:09.953060,54,216
2020-04-28T03:58:09.962185,54,215
2020-04-28T03:58:09.971231,54,214
2020-04-28T03:58:09.989338,54,213
2020-04-28T03:58:10.026486,54,212
2020-04-28T03:58:10.099450,54,214
2020-04-28T03:58:10.107645,54,215
2020-04-28T03:58:10.116541,54,216
